year,decade,century,tried,deaths,city,gadm.adm2,gadm.adm1,gadm.adm0,lon,lat,record.source
1746,1740,1700,1,,,Karlstad,Varmland,Sweden,,,Sörlin (1999)
1748,1740,1700,1,,,Kristinehamn,Varmland,Sweden,,,Sörlin (1999)
1748,1740,1700,1,,,Karlstad,Varmland,Sweden,,,Sörlin (1999)
1750,1750,1700,1,,,Kristinehamn,Varmland,Sweden,,,Sörlin (1999)
1750,1750,1700,1,,,,Varmland,Sweden,,,Sörlin (1999)
1751,1750,1700,1,,,,Varmland,Sweden,,,Sörlin (1999)
1752,1750,1700,1,,,,Varmland,Sweden,,,Sörlin (1999)
1753,1750,1700,1,,,,Varmland,Sweden,,,Sörlin (1999)
1635,1630,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1634,1630,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1635,1630,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1636,1630,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1637,1630,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1638,1630,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1636,1630,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1642,1640,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1641,1640,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1643,1640,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1649,1640,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1660,1660,1600,1,,,Falkoping,Vastra Gotaland,Sweden,,,Sörlin (1999)
1664,1660,1600,1,,,Skara,Vastra Gotaland,Sweden,,,Sörlin (1999)
1664,1660,1600,1,,,Lidkoping,Vastra Gotaland,Sweden,,,Sörlin (1999)
1666,1660,1600,1,,,Skara,Vastra Gotaland,Sweden,,,Sörlin (1999)
1667,1660,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1669,1660,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1669,1660,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1669,1660,1600,1,,,Lysekil,Vastra Gotaland,Sweden,,,Sörlin (1999)
1669,1660,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1670,1670,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1670,1670,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1670,1670,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1671,1670,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1670,1670,1600,1,,,Lidkoping,Vastra Gotaland,Sweden,,,Sörlin (1999)
1672,1670,1600,1,,,Munkedal,Vastra Gotaland,Sweden,,,Sörlin (1999)
1673,1670,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1673,1670,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1674,1670,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1679,1670,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1681,1680,1600,1,,,Skara,Vastra Gotaland,Sweden,,,Sörlin (1999)
1685,1680,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1692,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1692,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1692,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1693,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1694,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1695,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1695,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1695,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1695,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1695,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1696,1690,1600,1,,,Lidkoping,Vastra Gotaland,Sweden,,,Sörlin (1999)
1696,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1695,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1696,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1696,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1696,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1697,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1698,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1699,1690,1600,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1699,1690,1600,1,,,Falkoping,Vastra Gotaland,Sweden,,,Sörlin (1999)
1700,1700,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1701,1700,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1702,1700,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1702,1700,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1702,1700,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1702,1700,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1704,1700,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1704,1700,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1704,1700,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1707,1700,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1708,1700,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1709,1700,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1709,1700,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1711,1710,1700,1,,,Boras,Vastra Gotaland,Sweden,,,Sörlin (1999)
1711,1710,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1711,1710,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1712,1710,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1713,1710,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1714,1710,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1715,1710,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1716,1710,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1717,1710,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1718,1710,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1719,1710,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1719,1710,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1720,1720,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1720,1720,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1721,1720,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1722,1720,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1722,1720,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1722,1720,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1723,1720,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1723,1720,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1724,1720,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1726,1720,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1726,1720,1700,1,,,Mariestad,Vastra Gotaland,Sweden,,,Sörlin (1999)
1727,1720,1700,1,,,Uddevalla,Vastra Gotaland,Sweden,,,Sörlin (1999)
1727,1720,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1726,1720,1700,1,,,Tanum,Vastra Gotaland,Sweden,,,Sörlin (1999)
1728,1720,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1728,1720,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1732,1730,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1733,1730,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1735,1730,1700,1,,,Amal,Vastra Gotaland,Sweden,,,Sörlin (1999)
1737,1730,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1737,1730,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1737,1730,1700,1,,,Amal,Vastra Gotaland,Sweden,,,Sörlin (1999)
1738,1730,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1740,1740,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1740,1740,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1743,1740,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1744,1740,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1745,1740,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1745,1740,1700,1,,,Boras,Vastra Gotaland,Sweden,,,Sörlin (1999)
1746,1740,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1747,1740,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1749,1740,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1748,1740,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1750,1750,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1750,1750,1700,1,,,Amal,Vastra Gotaland,Sweden,,,Sörlin (1999)
1751,1750,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1750,1750,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1753,1750,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1753,1750,1700,1,,,,Vastra Gotaland,Sweden,,,Sörlin (1999)
1754,1750,1700,1,,,Falkoping,Vastra Gotaland,Sweden,,,Sörlin (1999)
1621,1620,1600,1,,Faaborg,Faaborg,Fyn,Denmark,,,Tornso (1986)
1572,1570,1500,1,,Bramming,Bramming,Ribe,Denmark,,,Tornso (1986)
1572,1570,1500,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1577,1570,1500,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1577,1570,1500,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1577,1570,1500,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1578,1570,1500,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1590,1590,1500,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1590,1590,1500,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1595,1590,1500,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1610,1610,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1610,1610,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1610,1610,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1610,1610,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1610,1610,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1610,1610,1600,1,,Blavand,Blavandshuk,Ribe,Denmark,,,Tornso (1986)
1610,1610,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1610,1610,1600,1,,Bramming,Bramming,Ribe,Denmark,,,Tornso (1986)
1611,1610,1600,1,,Norre-Nebel,Blaabjerg,Ribe,Denmark,,,Tornso (1986)
1611,1610,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1613,1610,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1613,1610,1600,1,,Fano,Fano,Ribe,Denmark,,,Tornso (1986)
1613,1610,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1614,1610,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1614,1610,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1614,1610,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1614,1610,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1614,1610,1600,1,,Blavand,Blavandshuk,Ribe,Denmark,,,Tornso (1986)
1614,1610,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1614,1610,1600,1,,Blavand,Blavandshuk,Ribe,Denmark,,,Tornso (1986)
1614,1610,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1617,1610,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1617,1610,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1617,1610,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1617,1610,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1617,1610,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1617,1610,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1617,1610,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1617,1610,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1618,1610,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1618,1610,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1619,1610,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1619,1610,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1619,1610,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1619,1610,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1619,1610,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1619,1610,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1619,1610,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1619,1610,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1619,1610,1600,1,,Blavand,Blavandshuk,Ribe,Denmark,,,Tornso (1986)
1620,1620,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1620,1620,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1620,1620,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1620,1620,1600,1,,Agerbaek,Helle,Ribe,Denmark,,,Tornso (1986)
1620,1620,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1620,1620,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1620,1620,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1620,1620,1600,1,,Bramming,Bramming,Ribe,Denmark,,,Tornso (1986)
1620,1620,1600,1,,Norre-Nebel,Blaabjerg,Ribe,Denmark,,,Tornso (1986)
1620,1620,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1627,1620,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1630,1630,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1630,1630,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1631,1630,1600,1,,Norre-Nebel,Blaabjerg,Ribe,Denmark,,,Tornso (1986)
1634,1630,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1634,1630,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1636,1630,1600,1,,Norre-Nebel,Blaabjerg,Ribe,Denmark,,,Tornso (1986)
1637,1630,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1637,1630,1600,1,,Norre-Nebel,Blaabjerg,Ribe,Denmark,,,Tornso (1986)
1637,1630,1600,1,,Norre-Nebel,Blaabjerg,Ribe,Denmark,,,Tornso (1986)
1641,1640,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1641,1640,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1641,1640,1600,1,,Varde,Varde,Ribe,Denmark,,,Tornso (1986)
1642,1640,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1642,1640,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1642,1640,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1642,1640,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1642,1640,1600,1,,Blavand,Blavandshuk,Ribe,Denmark,,,Tornso (1986)
1647,1640,1600,1,,Esbjerg,Esbjerg,Ribe,Denmark,,,Tornso (1986)
1652,1650,1600,1,,Ribe,Ribe,Ribe,Denmark,,,Tornso (1986)
1620,1620,1600,1,,Ringkobing,Ringkobing,Ringkobing,Denmark,,,Tornso (1986)
1617,1610,1600,1,,Skaerbaek,Skarbak,South Jutland,Denmark,,,Tornso (1986)
1620,1620,1600,1,,Haderslev,Haderslev,South Jutland,Denmark,,,Tornso (1986)
1621,1620,1600,1,,Haderslev,Haderslev,South Jutland,Denmark,,,Tornso (1986)
1614,1610,1600,1,,,,,Denmark,,,Tørnsø (1986)
1615,1610,1600,1,,,,,Denmark,,,Tørnsø (1986)
1616,1610,1600,1,,,,,Denmark,,,Tørnsø (1986)
1619,1610,1600,1,,,,,Denmark,,,Tørnsø (1986)
1620,1620,1600,1,,,,,Denmark,,,Tørnsø (1986)
1637,1630,1600,1,,,,,Denmark,,,Tørnsø (1986)
1632,1630,1600,1,0.0,,Hertfordshire,England,United Kingdom,,,Valletta (2000)
1630,1630,1600,1,,,Hertfordshire,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,0.0,,Cornwall,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,0.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,0.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,0.0,,Essex,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,0.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,0.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,0.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,0.0,,Essex,England,United Kingdom,,,Valletta (2000)
1642,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1642,1640,1600,1,0.0,,Essex,England,United Kingdom,,,Valletta (2000)
1641,1640,1600,1,0.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Essex,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,0.0,,Hertfordshire,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,0.0,,Hertfordshire,England,United Kingdom,,,Valletta (2000)
1641,1640,1600,1,0.0,,Hertfordshire,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Cambridgeshire,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Kent,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Kent,England,United Kingdom,,,Valletta (2000)
1644,1640,1600,1,1.0,,Kent,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Kent,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Kent,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,1.0,,Kent,England,United Kingdom,,,Valletta (2000)
1643,1640,1600,1,0.0,,London,England,United Kingdom,,,Valletta (2000)
1648,1640,1600,1,0.0,,London,England,United Kingdom,,,Valletta (2000)
1647,1640,1600,1,0.0,,London,England,United Kingdom,,,Valletta (2000)
1649,1640,1600,1,,,London,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Norfolk,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,1.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,1.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,1.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1649,1640,1600,1,,,Norfolk,England,United Kingdom,,,Valletta (2000)
1649,1640,1600,1,1.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,1.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,1.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,1.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,1.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,1.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1641,1640,1600,1,,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1646,1640,1600,1,0.0,,Norfolk,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Northamptonshire,England,United Kingdom,,,Valletta (2000)
1645,1640,1600,1,,,Northamptonshire,England,United Kingdom,,,Valletta (2000)
